timestamp,open,high,low,close,volume
2024-10-07 00:00:00+05:30,439.2,439.2,407.2,417.24,175920
2024-10-08 00:00:00+05:30,410.02,429.7,410.02,425.88,58505
2024-10-09 00:00:00+05:30,428.98,434.48,418.2,424.87,98295
2024-10-10 00:00:00+05:30,426.58,470.0,426.05,450.99,366030
2024-10-11 00:00:00+05:30,456.8,459.77,440.4,446.11,105955
2024-10-14 00:00:00+05:30,450.86,488.0,448.0,483.21,559585
2024-10-15 00:00:00+05:30,489.89,499.98,471.75,492.3,358165
2024-10-16 00:00:00+05:30,493.85,519.8,493.85,511.13,542830
2024-10-17 00:00:00+05:30,514.6,520.05,500.0,518.69,303945
2024-10-18 00:00:00+05:30,515.4,523.98,499.35,518.63,317905
2024-10-21 00:00:00+05:30,520.84,523.89,490.0,492.84,213120
2024-10-22 00:00:00+05:30,492.74,492.74,467.81,472.28,196285
2024-10-23 00:00:00+05:30,472.12,492.4,468.99,487.48,118815
2024-10-24 00:00:00+05:30,489.68,497.59,485.2,488.3,107380
2024-10-25 00:00:00+05:30,490.6,491.99,468.6,477.91,192580
2024-10-28 00:00:00+05:30,479.1,516.0,470.0,493.27,338035
2024-10-29 00:00:00+05:30,493.27,507.49,491.91,498.25,223240
2024-10-30 00:00:00+05:30,498.3,544.0,482.5,491.95,259921
2024-10-31 00:00:00+05:30,477.6,515.0,461.95,508.85,253189
2024-11-01 00:00:00+05:30,509.8,521.0,497.5,505.45,75463
2024-11-04 00:00:00+05:30,501.6,503.95,479.0,494.0,264911
2024-11-05 00:00:00+05:30,490.0,499.9,477.5,484.45,165271
2024-11-06 00:00:00+05:30,495.0,499.9,471.55,494.6,226354
2024-11-07 00:00:00+05:30,495.0,499.95,480.1,483.9,157018
2024-11-08 00:00:00+05:30,484.0,490.95,479.05,487.9,79335
2024-11-11 00:00:00+05:30,493.75,493.75,475.0,476.3,115143
2024-11-12 00:00:00+05:30,489.8,497.0,473.95,481.1,172803
2024-11-13 00:00:00+05:30,480.0,485.15,468.05,471.5,115723
2024-11-14 00:00:00+05:30,495.0,518.6,477.1,493.25,543408
2024-11-18 00:00:00+05:30,497.6,509.0,482.0,498.5,181880
2024-11-19 00:00:00+05:30,506.6,580.85,503.05,554.9,1938547
2024-11-21 00:00:00+05:30,560.5,596.0,555.0,591.8,1599444
2024-11-22 00:00:00+05:30,599.0,632.8,585.0,596.15,1353316
2024-11-25 00:00:00+05:30,608.0,620.0,570.0,583.3,381977
2024-11-26 00:00:00+05:30,588.0,594.9,575.0,585.2,141777
2024-11-27 00:00:00+05:30,585.2,599.0,551.5,574.2,273868
2024-11-28 00:00:00+05:30,575.0,618.0,562.2,594.35,411423
2024-11-29 00:00:00+05:30,598.95,608.9,584.05,603.0,195342
2024-12-02 00:00:00+05:30,609.95,628.0,596.0,612.25,343518
2024-12-03 00:00:00+05:30,619.0,640.95,581.35,605.9,247972
2024-12-04 00:00:00+05:30,607.0,615.0,595.95,609.85,124308
2024-12-05 00:00:00+05:30,611.0,650.0,610.0,645.95,491825
2024-12-06 00:00:00+05:30,651.0,653.85,623.0,625.85,217607
2024-12-09 00:00:00+05:30,627.9,643.9,622.55,628.85,152559
2024-12-10 00:00:00+05:30,632.0,635.35,623.1,629.4,152467
2024-12-11 00:00:00+05:30,633.0,642.9,615.0,617.3,118591
2024-12-12 00:00:00+05:30,623.0,623.0,601.1,603.7,110223
2024-12-13 00:00:00+05:30,595.0,610.95,588.15,597.95,152635
2024-12-16 00:00:00+05:30,598.9,604.0,567.95,597.45,1183217
2024-12-17 00:00:00+05:30,598.0,598.0,583.85,587.15,142378
2024-12-18 00:00:00+05:30,590.0,624.8,584.5,602.6,450757
2024-12-19 00:00:00+05:30,600.0,621.0,587.55,608.0,236954
2024-12-20 00:00:00+05:30,611.0,621.8,591.0,596.8,290962
2024-12-23 00:00:00+05:30,595.2,604.95,581.1,590.9,178084
2024-12-24 00:00:00+05:30,587.1,600.0,584.95,589.55,98342
2024-12-26 00:00:00+05:30,590.1,593.25,558.05,563.1,196693
2024-12-27 00:00:00+05:30,566.0,585.0,555.1,577.8,141457
2024-12-30 00:00:00+05:30,578.0,578.9,561.3,565.8,83191
2024-12-31 00:00:00+05:30,567.0,573.0,556.4,565.05,121554
2025-01-01 00:00:00+05:30,568.0,623.9,568.0,615.4,362856
2025-01-02 00:00:00+05:30,614.0,614.0,599.3,605.2,118910
2025-01-03 00:00:00+05:30,614.0,624.0,603.0,613.2,186517
2025-01-06 00:00:00+05:30,619.7,623.9,576.0,581.2,161045
2025-01-07 00:00:00+05:30,584.0,602.7,584.0,598.6,108893
2025-01-08 00:00:00+05:30,601.0,601.0,577.0,584.45,98371
2025-01-09 00:00:00+05:30,584.6,601.55,579.6,581.35,100000
2025-01-10 00:00:00+05:30,581.0,600.0,568.75,593.0,289788
2025-01-13 00:00:00+05:30,590.0,599.25,551.0,557.85,287114
2025-01-14 00:00:00+05:30,607.8,640.0,585.0,614.9,1676519
2025-01-15 00:00:00+05:30,622.0,622.0,601.05,617.55,308472
2025-01-16 00:00:00+05:30,622.0,637.0,611.9,620.9,355585
2025-01-17 00:00:00+05:30,621.8,621.8,607.05,613.9,115073
2025-01-20 00:00:00+05:30,616.0,623.55,605.2,610.8,229201
2025-01-21 00:00:00+05:30,615.1,665.0,581.1,597.35,1724829
2025-01-22 00:00:00+05:30,603.9,611.55,574.9,592.75,405801
2025-01-23 00:00:00+05:30,592.7,604.35,584.0,592.3,309060
2025-01-24 00:00:00+05:30,588.3,593.5,570.0,574.7,173846
2025-01-27 00:00:00+05:30,567.0,571.5,535.55,546.4,308060
2025-01-28 00:00:00+05:30,546.4,557.45,520.6,537.6,336602
2025-01-29 00:00:00+05:30,537.95,578.25,537.95,573.0,264167
2025-01-30 00:00:00+05:30,564.1,582.0,550.0,567.9,196021
2025-01-31 00:00:00+05:30,567.95,589.7,567.95,579.25,107416
2025-02-01 00:00:00+05:30,582.85,601.8,561.05,571.15,267330
2025-02-03 00:00:00+05:30,560.25,569.45,537.95,545.6,202448
2025-02-04 00:00:00+05:30,551.0,565.0,549.6,560.9,90722
2025-02-05 00:00:00+05:30,562.9,577.7,559.9,574.15,103924
2025-02-06 00:00:00+05:30,573.4,581.35,566.4,572.55,60642
2025-02-07 00:00:00+05:30,574.9,576.95,558.05,562.4,59735
2025-02-10 00:00:00+05:30,562.4,569.95,541.85,552.2,99718
2025-02-11 00:00:00+05:30,554.9,557.0,511.05,523.35,292928
2025-02-12 00:00:00+05:30,515.4,565.15,515.4,550.2,317594
2025-02-13 00:00:00+05:30,552.0,572.0,548.65,566.65,215727
2025-02-14 00:00:00+05:30,565.2,565.2,522.55,540.25,327935
2025-02-17 00:00:00+05:30,540.9,544.3,512.35,525.25,305335
2025-02-18 00:00:00+05:30,525.25,533.85,496.0,502.45,206387
2025-02-19 00:00:00+05:30,507.0,534.5,502.8,528.75,217729
2025-02-20 00:00:00+05:30,528.0,553.5,519.4,548.5,140207
2025-02-21 00:00:00+05:30,547.4,564.0,524.0,527.85,399341
2025-02-24 00:00:00+05:30,525.9,525.9,511.55,519.7,137624
2025-02-25 00:00:00+05:30,520.05,530.45,513.3,523.75,93661
2025-02-27 00:00:00+05:30,537.95,571.9,537.95,556.2,633689
2025-02-28 00:00:00+05:30,544.7,556.2,531.95,537.65,185738
2025-03-03 00:00:00+05:30,538.5,554.0,516.15,521.2,270267
2025-03-04 00:00:00+05:30,504.3,552.7,504.3,548.3,205458
2025-03-05 00:00:00+05:30,542.8,569.0,542.8,564.0,167642
2025-03-06 00:00:00+05:30,568.9,593.0,561.1,587.55,256080
2025-03-07 00:00:00+05:30,590.0,603.0,571.05,592.85,324461
2025-03-10 00:00:00+05:30,590.0,595.0,570.1,572.8,112493
2025-03-11 00:00:00+05:30,565.0,590.0,548.8,583.5,239506
2025-03-12 00:00:00+05:30,582.0,602.0,576.85,598.3,234721
2025-03-13 00:00:00+05:30,604.9,604.9,579.9,594.8,163020
2025-03-17 00:00:00+05:30,595.0,598.0,569.85,582.05,114500
2025-03-18 00:00:00+05:30,579.8,597.0,576.35,593.75,170776
2025-03-19 00:00:00+05:30,597.0,602.0,583.15,584.65,122032
2025-03-20 00:00:00+05:30,589.0,592.25,562.65,571.4,211376
2025-03-21 00:00:00+05:30,575.0,598.9,571.55,595.4,204939
2025-03-24 00:00:00+05:30,604.4,619.0,573.55,578.65,317748
2025-03-25 00:00:00+05:30,580.0,583.8,555.5,560.85,227574
2025-03-26 00:00:00+05:30,562.9,566.15,547.0,551.0,91178
2025-03-27 00:00:00+05:30,544.9,564.0,541.2,554.2,128154
2025-03-28 00:00:00+05:30,559.0,589.7,553.3,580.75,262132
2025-04-01 00:00:00+05:30,574.6,582.0,563.0,574.85,108564
2025-04-02 00:00:00+05:30,582.7,593.0,575.95,590.2,181111
2025-04-03 00:00:00+05:30,582.9,644.75,582.9,634.5,730185
2025-04-04 00:00:00+05:30,641.0,642.8,600.0,611.15,261926
2025-04-07 00:00:00+05:30,541.0,591.2,541.0,581.8,342951
2025-04-08 00:00:00+05:30,600.0,610.0,586.45,608.0,201769
2025-04-09 00:00:00+05:30,608.0,609.4,576.15,586.95,175366
2025-04-11 00:00:00+05:30,607.75,607.8,595.05,596.9,186122
2025-04-15 00:00:00+05:30,616.9,639.75,605.4,632.1,461991
2025-04-16 00:00:00+05:30,639.8,642.0,622.95,628.2,246901
2025-04-17 00:00:00+05:30,632.0,640.25,619.2,626.2,185886
2025-04-21 00:00:00+05:30,634.2,693.0,630.0,682.95,1267237
2025-04-22 00:00:00+05:30,693.2,698.95,673.45,681.9,432760
2025-04-23 00:00:00+05:30,675.2,685.8,651.0,668.25,615633
2025-04-24 00:00:00+05:30,669.95,674.9,647.0,651.1,216385
2025-04-25 00:00:00+05:30,647.1,653.8,599.1,610.05,635703
2025-04-28 00:00:00+05:30,614.95,634.75,614.05,618.8,414298
2025-04-29 00:00:00+05:30,620.0,627.35,582.25,585.85,341483
2025-04-30 00:00:00+05:30,585.0,589.65,556.45,564.45,381019
2025-05-02 00:00:00+05:30,569.85,584.45,560.55,577.5,242941
2025-05-05 00:00:00+05:30,583.0,613.0,583.0,608.6,438052
2025-05-06 00:00:00+05:30,558.0,577.7,532.55,554.05,1755496
2025-05-07 00:00:00+05:30,545.1,568.0,543.85,565.35,448505
2025-05-08 00:00:00+05:30,568.0,572.5,535.0,538.35,228624
2025-05-09 00:00:00+05:30,520.1,561.8,520.0,558.05,364704
2025-05-12 00:00:00+05:30,562.0,584.7,562.0,578.4,295842
2025-05-13 00:00:00+05:30,580.0,580.85,570.1,572.95,148735
2025-05-14 00:00:00+05:30,577.8,588.55,569.9,578.4,155434
2025-05-15 00:00:00+05:30,571.3,578.7,569.05,573.05,115556
2025-05-16 00:00:00+05:30,579.0,582.0,550.0,557.5,258758
2025-05-19 00:00:00+05:30,561.95,565.95,542.75,545.3,417049
2025-05-20 00:00:00+05:30,546.95,552.25,533.55,536.2,345270
2025-05-21 00:00:00+05:30,535.0,553.5,532.05,551.9,281544
2025-05-22 00:00:00+05:30,551.9,568.4,544.5,563.15,205977
2025-05-23 00:00:00+05:30,564.8,587.4,564.8,580.2,440067
2025-05-26 00:00:00+05:30,583.6,584.9,558.5,561.0,194996
2025-05-27 00:00:00+05:30,562.4,572.85,545.5,565.05,142499
2025-05-28 00:00:00+05:30,565.05,567.45,544.05,546.5,245740
2025-05-29 00:00:00+05:30,546.8,564.4,546.8,559.4,165793
2025-05-30 00:00:00+05:30,559.4,563.4,550.05,552.15,115640
2025-06-02 00:00:00+05:30,542.2,561.4,541.0,554.35,120645
2025-06-03 00:00:00+05:30,551.8,562.55,546.0,559.9,133596
2025-06-04 00:00:00+05:30,555.1,571.05,553.0,559.95,199681
2025-06-05 00:00:00+05:30,562.4,569.5,560.0,562.05,112603
2025-06-06 00:00:00+05:30,563.8,564.45,557.7,559.6,101106
2025-06-09 00:00:00+05:30,556.1,573.25,556.1,568.35,173835
2025-06-10 00:00:00+05:30,572.4,578.7,567.0,573.4,165967
2025-06-11 00:00:00+05:30,575.9,577.85,557.65,558.95,170793
2025-06-12 00:00:00+05:30,564.55,567.0,550.0,554.45,109557
2025-06-13 00:00:00+05:30,538.05,556.2,538.05,551.4,89194
2025-06-16 00:00:00+05:30,552.0,557.6,541.5,553.85,110680
2025-06-17 00:00:00+05:30,556.3,563.0,547.0,549.5,118595
2025-06-18 00:00:00+05:30,554.0,554.0,542.8,546.1,77354
2025-06-19 00:00:00+05:30,545.0,552.25,537.6,540.6,99232
2025-06-20 00:00:00+05:30,540.6,545.65,535.1,541.05,92009
2025-06-23 00:00:00+05:30,541.0,550.55,535.85,548.6,92497
2025-06-24 00:00:00+05:30,550.05,559.0,548.5,555.4,147480
2025-06-25 00:00:00+05:30,557.9,560.0,545.4,551.75,237054
2025-06-26 00:00:00+05:30,553.9,583.85,545.3,576.1,517203
2025-06-27 00:00:00+05:30,580.9,581.6,569.5,574.7,201477
2025-06-30 00:00:00+05:30,569.0,587.9,565.0,581.2,111688
2025-07-01 00:00:00+05:30,584.8,584.8,572.6,574.9,89814
2025-07-02 00:00:00+05:30,578.9,579.9,565.3,570.8,108101
2025-07-03 00:00:00+05:30,567.95,581.65,565.25,576.3,73087
2025-07-04 00:00:00+05:30,575.0,597.0,566.0,580.3,210183
2025-07-07 00:00:00+05:30,582.8,584.0,571.6,574.4,52859
2025-07-08 00:00:00+05:30,575.0,578.0,569.0,570.5,49471
2025-07-09 00:00:00+05:30,570.55,577.4,567.0,574.15,48253
2025-07-10 00:00:00+05:30,577.0,588.0,571.85,582.35,215592
2025-07-11 00:00:00+05:30,584.9,590.0,576.0,582.1,145983
2025-07-14 00:00:00+05:30,582.1,583.6,570.1,573.35,74877
2025-07-15 00:00:00+05:30,573.0,578.6,570.0,573.6,60721
2025-07-16 00:00:00+05:30,578.0,587.95,573.6,579.95,180993
2025-07-17 00:00:00+05:30,581.0,618.1,579.95,612.0,689691
2025-07-18 00:00:00+05:30,619.1,622.9,607.5,611.2,226613
2025-07-21 00:00:00+05:30,607.45,617.55,603.0,610.95,253959
2025-07-22 00:00:00+05:30,615.0,621.95,603.4,605.5,177257
2025-07-23 00:00:00+05:30,608.0,616.0,600.6,605.95,192961
2025-07-24 00:00:00+05:30,605.95,613.0,589.05,596.65,116935
2025-07-25 00:00:00+05:30,592.6,594.95,571.2,573.75,196071
2025-07-28 00:00:00+05:30,571.2,583.7,571.2,574.2,93933
2025-07-29 00:00:00+05:30,571.2,580.0,571.15,577.15,69120
2025-07-30 00:00:00+05:30,577.65,585.0,574.0,575.7,61138
2025-07-31 00:00:00+05:30,569.0,591.9,569.0,582.75,92155
2025-08-01 00:00:00+05:30,579.8,587.9,561.1,569.3,84117
2025-08-04 00:00:00+05:30,569.95,578.7,563.65,568.35,86349
2025-08-05 00:00:00+05:30,568.25,574.85,525.0,531.35,330798
2025-08-06 00:00:00+05:30,531.35,545.45,530.0,543.7,115982
2025-08-07 00:00:00+05:30,550.0,555.0,506.5,520.45,583979
2025-08-08 00:00:00+05:30,511.0,536.85,508.0,518.45,280784
2025-08-11 00:00:00+05:30,517.9,524.25,507.4,510.55,329599
2025-08-12 00:00:00+05:30,510.0,514.5,504.85,511.9,112751
2025-08-13 00:00:00+05:30,510.0,521.5,510.0,519.15,103494
2025-08-14 00:00:00+05:30,524.0,524.0,511.8,514.7,65301
2025-08-18 00:00:00+05:30,524.0,533.0,515.5,516.2,77202
2025-08-19 00:00:00+05:30,520.35,522.9,511.0,515.4,164210
2025-08-20 00:00:00+05:30,515.4,534.5,515.4,523.4,79471
2025-08-21 00:00:00+05:30,525.85,536.3,520.6,529.65,95961
2025-08-22 00:00:00+05:30,529.65,550.05,522.0,542.75,226145
